업체명,지역,업종,주소,전화번호,썸네일
미소한우,군산시,정육식당,전북 군산시 임피면 계남1길 52 미소 한우,0507-1386-8795,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240614_278%2F1718366692467O5IEB_JPEG%2FQHUNJOzHS8_03.jpg
대북경,군산시,중식당,전북 군산시 신평1길 3 대북경,063-468-3800,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230227_18%2F16774495222905Q4qu_JPEG%2F003.jpg
주소,군산시,이자카야,전북 군산시 구영6길 133-3,0507-1363-0115,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200206_66%2F15809649750424xvbi_JPEG%2FyjOXVHww7CSRg82AYzzgpmG9.JPG.jpg
비행장정문부대찌개,군산시,"찌개,전골",전북 군산시 하나운안2길 14 비행장정문부대찌개,063-471-2159,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220907_17%2F166251756447801qjs_JPEG%2F20220907_112007.jpg
등대로,군산시,생선회,전북 군산시 비응로 71,0507-1442-9500,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_295%2F1441050552039qFDFw_JPEG%2FSUBMIT_1388303316211_13528538.jpg
노조미라멘본점,군산시,일본식라면,전북 군산시 효자길 31-1,010-2274-4867,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220210_227%2F1644454858444GWpOY_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5.jpg
연화구 본점,군산시,"곱창,막창,양",전북 군산시 서수송길 9 1층 연화구,063-471-8895,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200119_179%2F1579360251491ERa6v_PNG%2F44gdvAtFud8L71KssgzzdjBB.png
장어골숯불구이,군산시,"장어,먹장어요리",전북 군산시 미장7길 11,0507-1391-0711,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240122_105%2F170591918979243Iuk_JPEG%2FKakaoTalk_20240115_111524751_02.jpg
가마솥밥 시즈카,군산시,일식당,전북 군산시 칠성5길 84 시즈카,0507-1456-2469,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240507_129%2F1715052403571jBLGA_JPEG%2F1715052204664.jpg
루249,군산시,"스파게티,파스타전문",전북 군산시 궁포안2길 14 3층,0507-1394-6958,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240605_142%2F1717556063820VCW1v_JPEG%2F20240522_202724.jpg
안동집,군산시,한식,전북 군산시 아리랑로 39 안동집,063-442-4785,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160525_300%2Flabellabel_1464186480640ngtu1_JPEG%2FIMG_8667.JPG
락원천국장,군산시,한식,전북 군산시 구영3길 21-1 락원,063-446-9255,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230221_123%2F1676948747571BrQTP_JPEG%2F20210218_174700.jpg
탱탱만두,군산시,만두,전북 군산시 동리2길 1,063-471-0802,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F17196083%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1719382157046%26md%3D34rJBrkKBeTNqI%252B3WyKf8ieo8eo%253D
준스시,군산시,일식당,전북 군산시 수송안4길 6,063-464-2223,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200411_240%2F1586584217797NOMqq_JPEG%2Fimage.jpg
군산꽃삼겹 수송점,군산시,"육류,고기요리",전북 군산시 동수송2길 15,063-466-3000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240410_74%2F1712726306952UWQub_JPEG%2F1712726166038.jpg
치코,군산시,"멕시코,남미음식",전북 군산시 나운2길 34 c동 101호,0507-1403-9157,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181112_276%2F1542004007404X8cxA_JPEG%2FAg9LOIxiG8RZZXRDNYDUPa-e.jpg
미소한우,군산시,정육식당,전북 군산시 임피면 계남1길 52 미소 한우,0507-1386-8795,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240614_278%2F1718366692467O5IEB_JPEG%2FQHUNJOzHS8_03.jpg
담다한식뷔페,군산시,한식뷔페,전북 군산시 문화로 151 1층,0507-1495-1228,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240121_245%2F1705840118551iqtuF_JPEG%2F20240102_180226.jpg
군산오성황제해물짬뽕,군산시,중식당,전북 군산시 신촌남길 11,063-464-5885,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220818_97%2F16607962674393vNil_JPEG%2FKakaoTalk_20220817_115042936.jpg
원조나포순대,군산시,"순대,순댓국",전북 군산시 나운4길 7-3,063-468-0015,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230525_82%2F1684997058351M7Hiy_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5.jpg
온담 군산점,군산시,돼지고기구이,전북 군산시 구영6길 66-2 1층,0507-1315-3844,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231103_100%2F1698955626031v1xsz_JPEG%2FKakaoTalk_20231103_050522566.jpg
국수와뚝비,군산시,한식,전북 군산시 구영4길 44,063-910-9292,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200102_215%2F1577953575894boWBl_JPEG%2F5cIHtucv8p0RXUgsLyEoluSJ.jpg
미원통닭 군산수송점,군산시,"치킨,닭강정",전북 군산시 수송안3길 10 1층 미원통닭,063-461-0008,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231102_72%2F16988636403404HEPi_JPEG%2F20230524_200401.jpg
홍영장,군산시,중식당,전북 군산시 동령길 42,063-445-8096,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_55%2F14410713032167LGvt_JPEG%2F127065556849383_5.jpg
궁전갈치찜,군산시,한식,전북 군산시 구영6길 71,063-445-7770,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190917_214%2F1568702505485er8Bn_JPEG%2FKZVUe9Z0ix-wMDDEZLR0v6na.jpg
화우,군산시,소고기구이,전북 군산시 수송안3길 12,0507-1322-1728,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220614_288%2F1655138774238xSYa1_JPEG%2F1655138754257-0.jpg
화덕장인,군산시,이탈리아음식,전북 군산시 백토로 284-11,063-464-1400,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191022_252%2F15717161829930G4Ma_JPEG%2FlmoTW9gD51JHB6HJlqIWfmtL.jpg
강촌마을,군산시,쌈밥,전북 군산시 성산면 철새로 90,063-453-6803,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20150304_31%2Fyeartist_1425460548648Wz9AQ_JPEG%2FP20150301_115455198_EB3113FA-C6C6-44C3-AD61-5C1476C9F594.JPG
일척 황금소갈비,군포시,소고기구이,경기 군포시 삼성로20번길 3-8 한림테크노2 / 4층,0507-1448-3308,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240126_70%2F17062790374524EFs2_JPEG%2FIMG_6484.jpeg
수리산채,군포시,한정식-일반,경기 군포시 속달로110번길 6,0507-1429-7334,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240416_41%2F1713237521032mgFpP_JPEG%2FA4_05491.JPG
수리산두꺼비 본점,군포시,두부요리,경기 군포시 속달로 286-2 1층,031-502-0636,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240118_276%2F1705539241540th5s6_JPEG%2F20240115_140933_002.jpg
솔향기 항아리 바베큐 식당,군포시,"육류,고기요리",경기 군포시 번영로 184 2층 솔향기 항아리 바베큐 식당,0507-1313-3741,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230518_1%2F1684404306337rdfTn_PNG%2F%25C1%25A6%25B8%25F1%25C0%25BB-%25C0%25D4%25B7%25C2%25C7%25D8%25C1%25D6%25BC%25BC%25BF%25E4_-001.png
위키위티디저트카페,군포시,베이커리,"경기 군포시 산본로323번길 16-30 5층 502,503호",0507-1337-6075,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240613_179%2F1718265489207kNnRs_PNG%2FKakaoTalk_20230610_155738697.png
737 솥뚜껑 삼겹살,군포시,"육류,고기요리",경기 군포시 당산로155번길 3 1층,0507-1368-7375,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240624_108%2F1719219342140PRDkg_PNG%2F1.png
이승아 쌀 디저트 공간,군포시,케이크전문,경기 군포시 번영로 505 대우디오플러스 2층 202호 이승아 쌀 디저트 공간,0507-1332-5994,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240603_119%2F17174183635310BQdR_JPEG%2FKakaoTalk_20240521_230515138_06.jpg
파피오,군포시,"카페,디저트",경기 군포시 번영로 497 금화프라자 3층 파피오,0507-1309-5849,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230801_295%2F16908211969944gQsO_JPEG%2FIMG_0149.jpeg
냉삼집,군포시,돼지고기구이,경기 군포시 군포로745번길 19 1층,0507-1376-5664,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230925_232%2F1695620784117BipGa_JPEG%2Ftemp_file.jpg
퍼시먼즈,군포시,"카페,디저트",경기 군포시 산본로323번길 16-30 3층,0507-1395-1346,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231101_272%2F16988219371106f8Wv_JPEG%2F13202108-5E65-4720-9E5A-6772D542D20C.jpeg
복아구찜해물탕원조집,군포시,"아귀찜,해물찜",경기 군포시 군포로707번길 20 1층,031-458-5556,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220708_53%2F1657274889953kLs2a_JPEG%2F20220708_190620.jpg
조셉파리,군포시,베이커리,경기 군포시 삼성로20번길 14 1층 조셉파리,031-394-0908,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231106_15%2F16992543806927fLqc_JPEG%2F86833A3C-B116-4282-B89D-E8A64616066D.jpeg
화양,군포시,양갈비,경기 군포시 번영로 495 103호 화양,0507-1385-5075,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240119_33%2F1705640860657VIOLl_JPEG%2FKakaoTalk_20240119_135231827_08.jpg
물만난오징어 금정역점,군포시,오징어요리,경기 군포시 군포로735번길 10,031-392-7774,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_244%2F1548864343986GqVLv_JPEG%2F2m-PfChiSptmvjOSnkKAxMTM.jpg
네세네,군포시,"카페,디저트",경기 군포시 군포로456번길 35-18 1층,0507-1348-9260,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230903_136%2F1693672849524FBdGp_JPEG%2FDSC_0043.jpeg
우브 베이커리,군포시,"카페,디저트",경기 군포시 산본천로 203 1층,0507-1396-5567,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220708_13%2F16572826721568MepG_JPEG%2F1657282585780.jpg
비스트로302,군포시,"맥주,호프",경기 군포시 산본로 329 경원빌딩 1층 10호,070-7779-4669,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171225_248%2F1514213012853nB8sF_JPEG%2FKo7BOho62_HXzwYDwBawnJEF.jpg
금정어시장 2호점,군포시,생선회,경기 군포시 산본천로226번길 31 1층 금정어시장 2호점,031-395-2271,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171130_34%2F1511975770297t0haJ_JPEG%2F1gQBPZf_NGHTFQj6HuVHd1Pj.jpg
좋은아침페스츄리 시그니처점,군포시,베이커리,경기 군포시 송부로22번길 2 좋은아침페스츄리 시그니처점,031-501-1911,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240606_89%2F1717681655947eHnyl_JPEG%2FtA4Hj62tbD_03.jpg
몽마르치킨호프,군포시,"맥주,호프",경기 군포시 고산로 256,0507-1493-0156,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220704_265%2F1656923558917Kxvf4_JPEG%2Fimage.jpg
진주손만두,군포시,만두,경기 군포시 한세로44번길 29 비젼프라자,031-427-6979,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231016_37%2F1697441174146bJPzd_JPEG%2FKakaoTalk_20231016_162558681.jpg
스타피스,군포시,브런치,경기 군포시 호수로 355 센트럴빌 101호,0507-1335-7775,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180405_38%2F15229284199868oldy_JPEG%2F_.jpg
아맛나양꼬치 산본점,군포시,양꼬치,경기 군포시 산본로323번길 26-6 2층,031-347-2092,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190607_214%2F1559901589612dD8Ta_JPEG%2FOnsWahhTGT9omXdJ1_QHqE0p.jpeg.jpg
멀린 비어펍,군포시,술집,경기 군포시 산본로323번길 16-29 5층 502호,0507-1481-9038,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240514_111%2F1715686914932xIvjK_JPEG%2F05F373F1-35D0-4EA6-85B2-582E6FE42E48.jpeg
신먹방털보네생고기,군포시,"육류,고기요리",경기 군포시 산본천로226번길 48 1층 신먹방털보네생고기,0507-1475-8577,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231114_193%2F16999500500055KUOv_JPEG%2F%25C5%25D0%25BA%25B8%25B3%25D7.jpg
포차의신,군포시,요리주점,경기 군포시 산본천로226번길 46,010-4451-0718,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240328_62%2F1711615128586520pb_JPEG%2F20240328_173722.jpg
춘 산본점,군포시,이자카야,경기 군포시 산본로323번길 20-33 3층 302호,0507-1344-9904,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220320_169%2F1647748607596pJhQ4_JPEG%2F1647559239582.jpg
고르목,군포시,이자카야,경기 군포시 군포로735번길 15-3 1층 고르목,031-393-4775,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200924_225%2F1600916705914dCuFf_JPEG%2Frl-8IxlAC66d91p-YowMiB42.jpg
예전각설렁탕,군포시,"곰탕,설렁탕",경기 군포시 번영로 624,031-382-6004,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_65%2F15488623518758Ulr4_JPEG%2FO1Amyo_gtpmIew5-umGuMq_8.jpg
금정참별난참치,군포시,생선회,경기 군포시 공단로 356-54 금정삼성쉐르빌,031-455-0266,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_58%2F14410069000014RuCg_PNG%2F31719448_0.png
만추중화요리,군포시,중식당,경기 군포시 금재로 24-1 1층 만추중화요리,031-429-4278,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220529_1%2F1653791470547TxEfX_JPEG%2F20220529_112646.jpg
장원해장국 본점,군포시,감자탕,경기 군포시 산본로323번길 16-12,031-393-0035,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_231%2F1441020717453Yu8nh_JPEG%2F19877015_0.jpg
명짬뽕,군포시,중식당,경기 군포시 삼성로 5 해피시티 207호,1899-5266,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_50%2F1441027513134lwo4c_JPEG%2FSUBMIT_1441027420313_32528243.jpg
손가네장충한방족발 산본점,군포시,"족발,보쌈",경기 군포시 산본로323번길 10-14 정완빌딩,031-398-5777,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190103_277%2F1546517350398TAUOv_JPEG%2F2S3WDCN6KcrsJwgFy3owBagq.jpg
좋구만 군포송정점,군포시,돼지고기구이,경기 군포시 송부로74번길 3-10 101호,0507-1312-3092,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221231_253%2F1672426847253Qc3a0_JPEG%2F20221227_113912.jpg
Poke all day 포케&샐러드 산본점,군포시,"다이어트,샐러드",경기 군포시 광정로 80 2층 202호,0507-0284-4822,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240425_200%2F1714038033447nODW7_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA.jpg
산속가든,김제시,닭요리,전북 김제시 금산면 우림로 327,063-548-5430,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200322_233%2F1584866737373WzWq2_JPEG%2FD4aRoH6BKxKBFUJYZpPifJg0.jpg
원평지평선청보리한우촌,김제시,소고기구이,전북 김제시 금산면 모악로 17,063-543-0076,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181106_274%2F1541468372464HsgnK_PNG%2FUm2cbFDdyFVNfr94yQlZLGuB.png
빠뽕,김제시,"카페,디저트",전북 김제시 백산면 하정2길 146-25 빠뽕,0507-1331-0044,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240412_135%2F1712873970628R3quJ_PNG%2FScreenshot_20240315-071240.png
오늘여기,김제시,"카페,디저트",전북 김제시 금구면 상사길 50,0507-1473-5890,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240623_258%2F17191531790426rYxi_JPEG%2Fimage.jpg
소라수산,김제시,생선회,전북 김제시 도작8길 59,063-548-8887,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230601_291%2F16855960069122TyXT_JPEG%2F%25C1%25D6%25BC%25AE_2023-06-01_140502.jpg
카페숨,김제시,브런치카페,전북 김제시 금구면 대화2길 66-64,063-543-6664,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240319_168%2F171084815228744bKa_JPEG%2F1000008353.jpg
