,Title,Distance,Explain,DriveCourseID,Image,LocalID,URL
298,삼성화재 모빌리티뮤지엄,,"에버랜드 인근에 있는 삼성화재 모빌리티뮤지엄은 모빌리티 어트랙션을 체험하고 클래식카를 감상하며 자연 속에서 휴식할 수 있는 공간이다. 국내 최초 자동차 전문 박물관으로 개관해 어린이 교통교실 등 안전체험교육을 함께 운영하여 개인뿐 아니라 어린이집, 유치원, 학교 등의 기관 및 단체 체험학습장으로도 많은 사랑을 받는 곳이다. 살아생전 자동차 수집가였던 삼성전자 이건희 회장이 삼성교통박물관으로 개관하여 2023년 대대적인 리뉴얼 작업을 거쳐 삼성화재 모빌리티뮤지엄으로 재탄생하였다.
박물관은 클래식카에서 모빌리티로 테마를 확장하고 체험과 복합문화 기능이 강화되어 더욱 다채로운 볼거리와 체험거리를 제공하고 있다. 삼성화재 모빌리티뮤지엄은 2층 건물로 1층에는 모빌리티 상설전시와 특별전시로 구성되어 있다. 친환경, 자율주행, UAM, 드론, 우주여행 등 다양한 모빌리티를 이해할 수 있는 공간으로 조성하였다. 2층은 감성적인 공간과 조화를 이룬 클래식카를 감상할 수 있는 공간으로 자동차 발명 이후 시대별 변화와 발전과정을 살펴볼 수 있다. 야외에는 시승체험 및 드라이빙 체험존이 있다.
체험 프로그램은 실내?실외 유료체험으로 운영된다. 실내 체험으로는 대형 드론타워에서 직접 드론을 날려보는 [레디! 플라이 드론], 가마(GAMA) 시뮬레이터에 탑승해 가상 레이싱 게임을 즐기는 [스피드킹 레이서], 4D 시뮬레이터를 타고 가상 전투비행과 치열한 공중전을 체험해 보는 [익스트림 에어 컴뱃] 등이 있고, 야외체험으로는 클래식카를 직접 시승해 보는 [헤리티지 드라이브], RC카 전용 대형서킷에서 속도와 스릴을 체험하는 [RC 레이스웨이]가 있다. 특히 VIP투어는 전시장 투어와 앞서 언급한 3종 익사이팅 실내체험, 헤리티지 드라이브, 수장고 투어, 기념촬영 등이 포함된다. 또 현대차그룹 계열사인 포티투닷과 협업하여 운영하는 자율주행 셔틀은 야외체험장에서 무료로 운영한다.
마성IC에서 차량으로 약 10분 소요된다. 인근에 에버랜드, 한국민속촌, 세계문화유산 수원화성과 융건릉, 기흥호수공원, 덕평공룡수목원, 별빛정원우주, 한택식물원 등이 있다.",299,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fcd90743-60c3-40dc-84a6-d88245fc6973,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a2c3605a-0265-45d5-b030-c7e80a92af1c&big_category=A02&mid_category=A0204&big_area=31
299,불영계곡 (경북 동해안 국가지질공원),,"불영계곡은 울진군 서면 하원리부터 근남면 행곡리까지 이어지는 약 15km의 긴 계곡이다. 굽이진 계곡과 특이한 형태를 가지는 암석(부처바위, 사랑바위)이 어우러져 아름다운 경관을 자랑한다. 계곡 내에는 천년고찰 불영사가 있는데 맑은 물에 부처님 얼굴이 비쳤다 하여 지어진 이름으로 불영계곡도 여기서 유래했다. 맑고 깊지 않은 수심과 빠르지 않은 유수로 가족단위 휴가객이 많이 찾는 곳으로, 울진군에서는 피서철에 한하여 안전요원을 배치하고 있다. 주변에는 캠핑이나 글램핑을 즐길 수 있는 시설이 있어 여름 휴가를 즐기기에 좋은 곳이다.
불영계곡은 20억 년 전에 만들어진 편마암으로 이루어져 있다. 편마암은 땅속 깊은 곳에서 아주 높은 열과 압력을 받아 변형된 암석으로, 이러한 편마암이 드러나게 된 것은 동해로 흘러나가는 계곡물이 오랜 시간 편마암 위의 돌을 깎아냈기 때문이다. 불영계곡의 편마암에는 오랜 시간에 걸쳐 형성된 지질작용들의 흔적이 잘 보존되어 있어 환경부로부터 2017년 국가지질공원으로 지정받았다.",300,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ab147028-1de6-429e-ae22-f293ee6a0461,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a3406b4d-3c01-4f9d-9217-912f3f0e50dc&big_category=A01&mid_category=A0101&big_area=35
300,용평터널,,"밀양 용평터널은 1905년 경부선 철로가 지나던 곳으로, 1940년 산 밑으로 새로 터널이 뚫리면서 더 이상 기차가 다니지 않게 되었다. 기차가 달리던 옛길에 지금은 자동차가 지나는데, 차 한 대만 겨우 지날 수 있을 만큼 폭이 좁아서 터널을 통과하려면 반대쪽 진입 차량을 반드시 확인해야 한다. 안전을 위해 입구에 진입 차량 통제시스템 신호가 제공된다. 약 300m의 짧은 터널이지만 오랜 시간이 고스란히 묻어나는 이색 드라이브 코스로 인기를 끌고 있다. 또 차량 통행이 많지 않은 편이라 터널 내부에서 사진 촬영도 가능하다. 특히 SNS에서 화제를 모으는 포토존은 터널 가운데 오픈된 공간으로, 세월의 흔적을 품은 터널과 하늘을 가릴 만큼 울창한 나무가 신비로운 분위기마저 풍긴다.",301,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=93152ef1-a3bc-4e2f-b81f-8e626cba95e3,5,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a65075b9-0c85-4d18-b83a-8ebb823b84f2&big_category=A02&mid_category=A0205&big_area=36
301,안민고개,,"안민도로는 드라이브 코스로도 좋지만, 이 고갯길의 정취를 제대로 맛보려면 걸어보기를 권한다. 도로변에는 드라마 ''로망스''에서도 소개된 바 있는 데크로드가 있는데 산책하는 사람들을 위해 특별히 목재로 바닥과 난간을 만들어 운치를 더해준다. 또한 고갯길 곳곳에는 약 100m 간격으로 진해만 바다를 조망할 수 있는 벤치와 휴게공간이 마련되어 있다. 안민도로를 따라 계속 올라가면 안민고개 정상 (303m)에 다다른다. 이 곳에도 제법 널찍한 주차공간과 간이휴게매점이 들어서 있다. 한편 고갯마루 위에는 ""안민생태교"" 라는 조그마한 다리가 가설되어 있는데, 진해와 창원을 잇는 안민관광도로를 개설하면서 도로에 의해 잘려진 장복산과 웅산 사이의 생태계를 배려하여 야생동물의 이동통로로 만들어 놓은 다리이다. 그러나 안민생태교를 건너 장복산으로 가는 등산로는 봄철 산불방지 기간 중에는 폐쇄된다. 시간 여유가 있다면 안민고개에서 동쪽 능선을 따라 진해 명산들의 이름을 짚어가면서 산행을 즐길 수도 있다. 군항제 기간 중에는 이곳 안민고개도 제법 사람들이 많이 찾아온다. 특히 주말에는 시루봉을 산행하려는 부산, 마산, 창원 일원의 등산객들로 붐빈다. 하지만 꼭 군항제 기간이 아니더라도 안민고개는 한번 들러볼 만하다. 벚꽃과 함께라면 더할 나위 없지만 그렇지 않더라도 따사로운 봄 햇살을 받으며 봄 향기 가득한 산책을 느긋하게 즐길 수 있기 때문이다. 한편, 안민도로 말고도 진해구 석동이나 경화동 진해상고 뒤편에서 도보로 40분 정도면 안민고개에 오를 수 있다.",302,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7b1a7268-0da5-4a50-88ae-4fa267b5fb9f,5,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a718e5fe-2311-4c3c-93b4-62d1b81e533e&big_category=A01&mid_category=A0101&big_area=36
302,대청댐 전망대,,"대청댐 전망대는 충북 청주시 상당구에 자리 잡고 있다. 전망대에 오르면 맑은 대청호를 조망할 수 있고, 물 홍보관에 들어가면 물에 관한 자료와 댐의 건설 및 각종 재원 등을 일목요연하게 볼 수 있는 영상시설이 마련돼 있어 수자원 학습장 역할을 한다. 전망대에서 대청교를 건너면 대전의 금강 로하스 대청공원까지 둘러볼 수 있다.",303,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f91a0491-cd39-4be6-ae37-e0a35c1b8d84,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b62358fb-d3d1-4a0b-bfc0-d89ecdfd21d8&big_category=A02&mid_category=A0205&big_area=33
303,낭하리해변,,"선재도 낭하리에 있는 해수욕장이다. 선재도는 대부도와 영흥도 사이 작은 섬이다. 두 섬 모두 육로로 연결되어 있으며 선재리의 부속 섬 측도와도 육로로 다닐 수 있다. 낭하리 해변과 측도는 서해안 밀물 때 갯벌이 드러나 하루에 두 번 바닷길이 열리는 곳으로 유명하다. 이때 낙지, 굴 바지락 등을 잡기도 한다. 인천 작은 섬을 찾아 드라이브 여행을 떠나는 사람들에게 좋은 장소이다.",304,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c64617dc-3d28-4311-88e3-3c0a7cc2d43a,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b7237a64-05a1-4012-b47e-530df23e88ee&big_category=A01&mid_category=A0101&big_area=2
304,동월계곡,,"동월계곡은 매년 여름철이면 많은 사람이 찾는다. 공주에 사는 사람들은 물론, 인근 대전 지역에 사는 사람들도 많이 찾는다. 시원한 물에 발을 담그고만 있어도 한여름 무더위를 날릴 수 있기 때문이다. 사시사철 맑고 깨끗한 물과 주변 자연경관이 어우러져 보고만 있어도 지친 마음을 힐링해준다.",305,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1d2066bc-c094-4fb1-af7b-0a4b43b5e054,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b7f8a70b-7a68-4bc2-8d77-ead2b2cee150&big_category=A01&mid_category=A0101&big_area=34
305,양촌자연휴양림,,"양촌자연휴양림은 깨끗한 자연환경을 간직한 산림욕장인 동시에 휴양림이다. 숲에서 특별한 체험을 즐길 수 있는 곳으로 숲 속 휴양관, 숲 속의 집, 글램핑장, 물놀이 시설, 등산로, 원두막 등을 갖추고 있다. 글램핑장은 건축미가 돋보이는 건물로 이뤄져 있고 숲 속의 집은 26㎡부터 74㎡까지 인원수에 따라 다양한 크기로 준비되어 있다. 산책로와 유아 숲 체험 시설이 잘 되어있어 가족 나들이로 적합하고, 예약은 숲나들e 홈페이지를 통해서만 가능하다. 휴양림 주변에는 대둔산 수락계곡, 유네스코 세게 문화유산으로 등재된 돈암서원 등등이 있어 연계 관광에 나서기도 수월하다.",306,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=04c1aa4d-4118-42fb-816d-6fec8aeb4f70,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=bd47fc58-95cb-4942-96cc-acb8b112b53e&big_category=A01&mid_category=A0101&big_area=34
306,영천 자천리 오리장림,,"자천숲으로 알려져 있는 자천리 오리장림은 자천리 일대 좌우 5리에 걸쳐 울창한 숲을 이루고 있다고 하여 붙여진 이름이다. 영천 자천리 오리장림은 마을의 바람막이, 제방 보호 및 홍수 방지를 위해 1500년대에 마을 주민들이 만든 것이라고 전하는데, 굴참나무 등 12종 280여 그루가 숲을 이루고 있으며 잘 보존되고 있다. 숲을 이루는 수종은 12종 282본으로 은행나무, 굴참나무, 느티나무, 팽나무, 말채나무 등이 있다.
이 숲이 형성된 400여 년 전부터 최근까지 정월대보름날 자정에 마을의 평안을 위해 제사를 지내왔었다. 숲의 나뭇잎이 무성하면 그 해에는 풍년이 든다고 전해지고 있으며, 이 숲은 수구막이와 방풍 그리고 종교적 기능을 하고 있는 마을 숲으로 향토성과 경관성 그리고 학술 가치가 큰 숲이다.",307,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=35ce9d63-23b1-4fbd-b9d5-2915425ed699,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=bfed6584-83c4-4f67-9fcb-fc5d4c9e080f&big_category=A01&mid_category=A0102&big_area=35
307,용문산 백운봉,,"용문산 백운봉은 높이는 940m로 용문산(1,157m)의 남쪽 능선으로 연결된 봉우리 중에서 가장 높은 암봉이다. 함왕봉과 능선으로 이어져 있다. 서쪽에는 함왕골, 동쪽에는 연수리계곡이 있으며 정상과 주능선에는 암봉이 많다. 정상을 앞두고 급경사의 산길을 오를 때는 주의해야 한다. 함왕골에는 923년(경명왕 7)에 승려 대경이 창건한 사나사가 있으며, 3층석탑, 대적광전, 원증국사비, 부도 등이 있다.
산행은 교통이 편하고 정상이 비교적 가까운 연수리와 용천리에서 출발하고, 이외에 양평읍에서 백안리 새수골을 거쳐 출발할 수 있다. 연수리에서 시작하는 코스는 두 가지이다. 첫째, 정상에 오른 다음 형제약수를 거쳐 치마바위골, 수도골산장을 지나 연수리로 다시 하산하는 코스가 있다. 둘째는 형제약수를 먼저 거쳐 남릉에 오르고 이어 정상에 도착한 다음, 947봉과 상원사를 거쳐 연수리로 하산하는 코스이다. 두 코스 산행시간은 4∼5시간이다. 용천리에서 시작하는 코스도 두 가지가 있다. 함왕골에 있는 사나사를 거쳐 안부에 오르고, 이어 정상에 도착한 다음 다시 용천리로 하산하며, 4시간 정도 걸린다. 다른 하나는 정상까지는 같고, 정상에서 남부능선을 따라 새수골을 거쳐 양평 방향으로 하산하며, 6시간 정도 걸린다.
부근의 용문산 동쪽 자락에 649년(진덕여왕 3)에 원효가 창건한 용문사가 있다. 양평은 강변을 따라 유원지를 비롯한 행락 시설이 즐비하게 늘어서 있어 드라이브 코스로 유명하다. 용문산자연휴양림과 연결되어 있어 캠핑족과 등산객들 사이에 인기가 높은편이다.",308,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b9759b58-44b8-48cb-86ba-191df9b6e7b3,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c74ea8c8-7ffc-42a8-a565-cbf0f52e9245&big_category=A01&mid_category=A0101&big_area=31
308,비인해수욕장,,"비인해수욕장은 해변 길이가 2.5㎞이고 폭이 700m로 광활하다. 해송림에 둘러싸여 있는 건 큰 장점이다. 조수간만의 차가 커 썰물 때면 2∼3㎞의 갯벌이 펼쳐진다. 덕분에 해수욕과 갯벌 체험을 동시에 즐길 수 있다. 선도리 갯벌 체험마을에서 직접 운영하는 갯벌 체험은 저렴한 가격에 즐길 수 있다. 해수욕장 앞에는 다양한 음식점이 있어 각종 해산물을 취향껏 맛볼 수 있다. 부근에 동백꽃으로 유명한 마량리 동백숲, 일출과 일몰을 동시에 볼 수 있는 마량포구, 서천의 대표 관광지 중 하나인 춘장대 해수욕장이 있어 함께 둘러보기 좋다.",309,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6efa869c-bdc6-4d9b-a69c-1af74d2d04ff,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d29edf81-333d-4478-b363-d9e7a5115723&big_category=A01&mid_category=A0101&big_area=34
309,압해도선착장,,"압해도는 목포시와 가장 가까운 섬으로 압해도선착장은 목포 북항과 마주하여 자리하고 있다. 이곳은 신안의 크고 작은 섬으로 선상낚시를 떠나는 출발지로 유명하다. 그런 이유로 몇 곳의 식당과 낚시전문점, 화장실 등이 자리하고 있다. 이 선착장에서 낚싯배와 어선 모두를 볼 수 있고, 선착장은 낚시를 온 차량으로 늘 북적인다. 또한 바닷가에서 소풍을 즐기거나 바다를 보며 달릴 수 있어 드라이브 코스로도 좋다. 마주한 유달산, 목포 북항과 목포대교까지 한눈에 감상할 수 있고 밤 풍경이 멋져 야경 명소로도 유명하다.",310,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b43ec947-652d-4e40-a2b0-a39d7a84bf9a,7,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d3babfcf-e148-4523-84cb-88fc21d86618&big_category=A01&mid_category=A0101&big_area=38
