,Order,Destination,Address,Tag,DriveCourseID,PlaceID,latitude,longitude,LocalID,WithID,ViewID,ActiveID
291,4,장육사,경상북도 영덕군 창수면 장육사1길 172,#관광지 #불교 #불교문화 #불교사찰 #사찰여행 #역사 #자연좋은곳 #자연환경 #전통사찰 #한국불교 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC052,P292,36.5987754129972,129.3018618747,LC006,"WT001, WT002","VW001, VW004, VW006, VW007","AC001, AC002, AC004"
292,5,유금사(영덕),경상북도 영덕군 병곡면 유금길 208-5,#관광지 #불교 #불교문화 #사찰 #사찰여행 #역사 #연중무휴 #영덕유금사 #영덕유금사삼층석탑 #자연환경 #전통사찰 #종교 #한국불교 #휴식하기좋은곳,DC052,P293,36.647267872452,129.368840841687,LC006,"WT001, WT002","VW001, VW004, VW006, VW007","AC001, AC002, AC004"
293,1,팔당호,경기도 광주시 남종면,#경치좋은곳 #관광지 #산책길 #산책하기 #산책하기좋은곳 #자연 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #친구와함께,DC053,P294,37.494164363366,127.301699267454,LC001,"WT001, WT002, WT004","VW001, VW002, VW004","AC001, AC002, AC003, AC004, AC005"
294,2,천진암 성지,경기도 광주시 퇴촌면 천진암로 1203,#가족여행 #관광지 #교과서속여행 #나들이 #당일치기여행 #드라이브여행 #서울근교여행 #수도권 #아이와함께 #역사 #전통&역사문화체험 #천진암성지 #체험학습 #친구와함께 #힐링,DC053,P295,37.4235731251017,127.388398918509,LC001,"WT001, WT002, WT004","VW001, VW002, VW004","AC001, AC002, AC003, AC004, AC005"
295,3,강마을다람쥐,경기도 광주시 남종면 태허정로 556,#강마을다람쥐 #경기광주맛집 #경기광주한정식 #광주강마을다람쥐 #광주맛집 #광주한식당 #도토리국수 #도토리묵 #도토리묵밥 #도토리묵밥 #도토리묵사발 #도토리요리 #도토리전병 #도토리전병 #맛집 #수도권 #연중무휴 #음식 #팔당호맛집 #한식,DC053,P296,37.4928879793256,127.282918011709,LC001,"WT001, WT002, WT004","VW001, VW002, VW004","AC001, AC002, AC003, AC004, AC005"
296,4,박물관 얼굴,경기도 광주시 남종면 분원길 3-6,#가족여행 #경기광주가볼만한곳 #경기광주관광 #경기광주박물관 #경기광주여행 #경기광주전시회 #경기권 #경기도 광주 #관석헌 #그림체험 #문화시설 #박물관얼굴 #서울근교 #인형전시 #체험학습,DC053,P297,37.4939574953744,127.302050905982,LC001,"WT001, WT002, WT004","VW001, VW002, VW004","AC001, AC002, AC003, AC004, AC005"
297,5,남한산성도립공원 [유네스코 세계유산],경기도 광주시 남한산성면 남한산성로 731,#가족여행 #관광지 #나들이 #남한산성도립공원 #드라이브여행 #서울근교여행 #수도권 #아이와함께 #유네스코세계문화유산 #자연 #전통&역사문화체험 #체험학습 #친구와함께 #힐링,DC053,P298,37.4766964501253,127.188418117775,LC001,"WT001, WT002, WT004","VW001, VW002, VW004","AC001, AC002, AC003, AC004, AC005"
298,1,강동 해수온천,울산광역시 북구 동해안로 1418,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #강동해수온천 #경상권 #관광지 #연중무휴 #온천 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳 #휴양관광지 #힐링&여행 #힐링&휴양 #힐링&휴양여행,DC054,P299,35.6137742611851,129.450502633309,LC004,"WT002, WT003, WT004","VW001, VW002, VW003",AC001
299,2,강동 화암 주상절리,울산광역시 북구 산하동 952-1번지 일원,#2024_여행가는달과함께하는_발도장여행지 #강동화암주상절리 #경상권 #경치좋은곳 #관광지 #바다풍경 #울산광역시기념물 #자연 #자연좋은곳 #해안절경,DC054,P300,35.6341568308047,129.442446993402,LC004,"WT002, WT003, WT004","VW001, VW002, VW003",AC001
300,3,강동몽돌해변,울산광역시 북구 산하동,#강동몽돌해변 #관광지 #바다풍경 #연인과함께 #연중무휴 #자연 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경,DC054,P301,35.6317109259186,129.429027518249,LC004,"WT002, WT003, WT004","VW001, VW002, VW003",AC001
301,4,신명·정자해변,울산광역시 북구 동해안로 1801,#가족여행 #경상권 #고래등대 #관광지 #바다풍경 #신명해변 #여름방학가볼만한곳 #여름여행 #여름휴가 #연인과함께 #울산일출명소 #이색등대 #일출명소 #자연 #자연좋은곳 #전망좋은곳 #정자해변 #친구와함께,DC054,P302,35.644230871651,129.440440321121,LC004,"WT002, WT003, WT004","VW001, VW002, VW003",AC001
302,1,옥정호(물안개길),전북특별자치도 임실군 운암면,#가족여행 #걷기여행 #관광지 #사계절 #아이와함께 #연인과함께 #옥정호(물안개길) #자연 #친구와함께 #피크닉 #힐링&휴양여행,DC055,P303,35.6606460494296,127.160440115153,LC008,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
303,2,일송정가든,전북특별자치도 임실군 운암면 강운로 1233,#닭백숙 #닭백숙 #맛집 #음식 #임실군,DC055,P304,35.6060142423614,127.110470427271,LC008,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
304,3,섬진강댐,전북특별자치도 임실군 강진면 옥정호로 608-13,#경치여행 #경치좋은곳 #관광지 #교육여행 #댐 #물문화관 #섬진강 #섬진강댐 #아이와함께 #자연 #전라권,DC055,P305,35.5422845,127.111934,LC008,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
305,4,구담마을,전북특별자치도 임실군 덕치면 천담1길 49,#가족체험 #관광지 #농촌 #농촌체험 #농촌체험학습 #아이와함께 #자연마을 #자연환경 #체험 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳 #힐링&휴양여행,DC055,P306,35.4923644734683,127.191193588848,LC008,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
306,1,아바이마을,강원특별자치도 속초시 청호로 122-1,#가족여행 #강원권 #강원도_여행지_추천 #관광지 #문화관광해설사 #속초가볼만한곳 #속초갯배 #속초여행 #숙박 #실향민 #아바이순대국 #영화&드라마촬영지 #오징어순대 #자연 #주말추천여행지 #친구와함께,DC056,P307,38.2006365983324,128.594868017309,LC002,"WT001, WT002, WT004, WT005","VW001, VW002, VW003","AC001, AC003, AC004, AC005"
307,2,88생선구이,강원특별자치도 속초시 중앙부두길 71,#88생선구이 #가족과함께 #강원권 #맛집 #미식여행 #생선구이 #생선구이모둠정식 #속초맛집 #속초여행 #음식,DC056,P308,38.2037445247761,128.591920092727,LC002,"WT001, WT002, WT004, WT005","VW001, VW002, VW003","AC001, AC003, AC004, AC005"
308,3,속초등대전망대,강원특별자치도 속초시 영금정로5길 8-28,#가족과함께 #가족여행 #강원권 #경치여행 #경치좋은곳 #관광지 #바다 #바다경치 #속초가볼만한곳 #속초등대전망대 #아이와함께 #연중무휴 #자연 #전망좋은곳,DC056,P309,38.2136814,128.599997,LC002,"WT001, WT002, WT004, WT005","VW001, VW002, VW003","AC001, AC003, AC004, AC005"
309,4,영랑호,강원특별자치도 속초시 영랑호반길 140,#강원도_여행지_추천 #관광지 #나홀로여행 #문화관광해설사 #생태관광지 #영랑호 #자연 #휴양여행 #힐링 #힐링여행,DC056,P310,38.2142296232005,128.58078554268,LC002,"WT001, WT002, WT004, WT005","VW001, VW002, VW003","AC001, AC003, AC004, AC005"
310,5,영금정,강원특별자치도 속초시 동명항길 35,#2024_여행가는달과함께하는_발도장여행지 #강원권 #경치좋은곳 #관광지 #나들이 #바다낚시 #바다풍경 #야간관광100선 #영금정 #자연좋은곳 #전망좋은곳 #피서여행 #해돋이명소 #해상정자 #해안절경,DC056,P311,38.2121070424096,128.597344846395,LC002,"WT001, WT002, WT004, WT005","VW001, VW002, VW003","AC001, AC003, AC004, AC005"
311,6,아바이마을 갯배,강원특별자치도 속초시 중앙부두길 51,#가족과함께 #가족여행 #가족체험 #강원권 #강원도_여행지_추천 #갯배 #관광지 #속초아바이마을 #아바이마을 #아바이마을갯배 #오징어순대 #이색체험 #체험 #힐링&휴양여행,DC056,P312,38.2028218883287,128.592160732756,LC002,"WT001, WT002, WT004, WT005","VW001, VW002, VW003","AC001, AC003, AC004, AC005"
312,1,충주댐,충청북도 충주시 충주호수로 737,#가족여행 #걷기여행 #경치좋은곳 #관광지 #사계절 #연인과함께 #자연 #자연좋은곳 #충주댐 #충청권 #친환경여행,DC057,P313,37.0044410097334,127.990644874993,LC003,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
313,2,충주호,충청북도 충주시 동량면 조동리,#2024_여행가는달과함께하는_발도장여행지 #INFP혼행 #가족과함께 #가족여행 #관광지 #나들이 #데이트코스 #레포츠 #아이와함께 #연인과함께 #자연 #자연좋은곳 #청풍호 #충주호 #충주호유람선 #충청권 #친구와함께 #호수 #힐링,DC057,P314,37.0307309169371,127.985503527588,LC003,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
314,3,충주세계무술박물관,충청북도 충주시 남한강로 24,#2024_여행가는달과함께하는_발도장여행지 #가족여행 #교과서속여행 #문화시설 #미세먼지_피하는_실내여행 #미세먼지_피하는_실내여행 #박물관 #사계절 #실내관광지 #실내관광지 #실내여행지 #실내여행지 #아이와함께 #에너제틱_청춘여행 #예술 #유쾌한_액티비티가_ 있는_청춘여행 #충주세계무술박물관 #충청권,DC057,P315,36.9878303501458,127.905571127149,LC003,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
315,4,하늘재,충청북도 충주시 수안보면 미륵송계로 614,#가족과함께 #걷기좋은곳 #관광지 #산책 #산책코스 #산책하기좋은곳 #자연 #친구와함께 #하늘재 #하늘재트레킹,DC057,P316,36.8295425511695,128.0679559577,LC003,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
316,5,충주댐가든,충청북도 충주시 충주호수로 590,#가마솥갈비탕 #맛집 #매운탕 #매운탕 #불고기정식 #송어회 #음식 #충주시,DC057,P317,37.0110085353994,127.978950892276,LC003,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
317,6,충주 탄금대와 탄금대공원,충청북도 충주시 탄금대안길 105,#2024_여행가는달과함께하는_발도장여행지 #가족여행 #관광지 #산책하기좋은곳 #역사 #역사관광지 #역사문화재 #자연환경 #충북 #충주 탄금대와 탄금대공원 #혼자여행 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC057,P318,36.9882514881239,127.898291705828,LC003,"WT001, WT002, WT003, WT004","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
318,1,홍성방조제,충청남도 홍성군 서부면,#관광지 #바다풍경 #방조제 #자연 #충청권 #홍성 #홍성방조제 #홍성여행 #힐링,DC058,P319,36.5803273092588,126.51723142167,LC003,"WT002, WT003","VW001, VW002, VW003","AC001, AC005, AC006"
319,2,남당항,충청남도 홍성군 서부면 남당리,#가족과함께 #관광지 #남당항 #대하 #대하축제 #미식여행 #바다풍경 #새조개 #새조개축제 #수산물 #자연 #죽도 #천수만 #철새도래지 #충청권 #홍성남당항,DC058,P320,36.5398850176414,126.479723667165,LC003,"WT002, WT003","VW001, VW002, VW003","AC001, AC005, AC006"
320,3,서산A지구방조제,충청남도 홍성군 서부면 남당항로,#간월도 #관광지 #서산간척지 #서산방조제 #자연 #조류탐사 #천수만 #철새도래지,DC058,P321,36.6033954,126.432551,LC003,"WT002, WT003","VW001, VW002, VW003","AC001, AC005, AC006"
321,4,궁리포구,충청남도 홍성군 서부면 남당항로 853-5,#관광지 #궁리포구 #바다경치 #바다내음 #일몰여행 #자연 #자연좋은곳 #자연환경 #천수만 #충청권 #포구 #홍성12경 #홍성명품낙조 #홍성포구,DC058,P322,36.5889216217204,126.457733338553,LC003,"WT002, WT003","VW001, VW002, VW003","AC001, AC005, AC006"
322,5,속동전망대,충청남도 홍성군 서부면 남당항로 689,#갯벌 #경치좋은곳 #관광지 #데이트코스 #바다경치 #바다전망 #바다전망대 #사진찍기좋은곳 #사진촬영 #속동갯벌 #연인과함께 #자연좋은곳 #자연환경 #전망대 #커플데이트 #타이타닉포토존 #해안전망대 #홍성속동전망대,DC058,P323,36.5770226953143,126.464592720503,LC003,"WT002, WT003","VW001, VW002, VW003","AC001, AC005, AC006"
323,1,우석헌자연사박물관,경기도 남양주시 진접읍 금강로 1095,#공룡 #교과서속여행 #남양주 #남양주시 #문화시설 #박물관 #사계절 #수도권 #실내여행지 #아이들과가기좋은곳 #아이와함께 #우석헌자연사박물관 #이색체험 #자연사박물관 #전시관 #주말나들이 #체험학습 #화석,DC059,P324,37.6980320052266,127.160818819056,LC001,"WT001, WT002, WT003","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
324,2,화도푸른물센터 피아노폭포,경기도 남양주시 화도읍 폭포로 562,#가족여행 #경치좋은곳 #관광지 #남양주 #남양주나들이 #남양주놀거리 #남양주몰놀이장 #당일치기여행 #몰놀이장 #산책하기좋은곳 #수도권 #아이와함께 #어린이물놀이장 #이색체험 #인공폭포 #자연 #자연환경 #전시관 #체험학습 #피아노폭포 #화도나들이 #화도하수처리장피아노폭포 #힐링산책,DC059,P325,37.6316342,127.347001,LC001,"WT001, WT002, WT003","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
325,3,산들소리,경기도 남양주시 불암산로59번길 48-31,#가족여행 #관광지 #데이트코스 #브런치카페 #사계절 #산들소리수목원 #서울근교여행 #수도권 #아이와함께 #연인과함께 #자연 #자연좋은곳 #힐링,DC059,P326,37.6510750324296,127.101551671701,LC001,"WT001, WT002, WT003","VW001, VW002, VW004, VW008","AC001, AC002, AC003, AC004, AC005"
326,1,금강식물원,부산광역시 금정구 장전동 산 43-1,#관광지 #금강공원 #남녀노소 #부산금강공원 #부산식물원 #식물원 #아이와함께 #자연 #자연좋은곳 #자연환경 #휴식여행 #휴식하기좋은곳 #힐링여행,DC060,P327,35.2264314041591,129.077093495653,LC004,"WT001, WT002, WT004","VW001, VW002, VW003, VW004, VW006","AC001, AC004, AC005"
327,2,범어사(부산),부산광역시 금정구 범어사로 250,#가족여행 #관광지 #금정산범어사 #범어사 #부산범어사 #사찰&산사 #아이와함께 #역사 #역사유적지 #자연좋은곳 #전통&역사문화체험 #조계종제14교구 #친구와함께 #템플스테이 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC060,P328,35.2830426366443,129.067620787638,LC004,"WT001, WT002, WT004","VW001, VW002, VW003, VW004, VW006","AC001, AC004, AC005"
328,3,동래별장,부산광역시 동래구 금강로123번길 12,#가족식사_추천 #궁중요리 #궁중한식당 #동래별장 #맛집 #음식 #전통궁중한정식 #한정식,DC060,P329,35.2208399980125,129.079262893829,LC004,"WT001, WT002, WT004","VW001, VW002, VW003, VW004, VW006","AC001, AC004, AC005"
329,4,동래온천 노천족탕,부산광역시 동래구 금강공원로26번길 21,#가족여행 #경상권 #관광지 #남녀노소 #동래노천족탕 #동래온천 #동래온천노천족탕 #동래온천지구 #부산가볼만한곳 #부산온천 #이색체험 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳 #힐링&휴양 #힐링&휴양여행,DC060,P330,35.2200018527711,129.081432179083,LC004,"WT001, WT002, WT004","VW001, VW002, VW003, VW004, VW006","AC001, AC004, AC005"
330,5,금정산 (부산 국가지질공원),부산광역시 금정구 금성동,#경북_동해안_국가지질공원 #경치좋은곳 #관광지 #국가지질공원 #금정산국가지질공원 #부산지오파크 #부산지질공원 #자연 #자연관광지 #자연발생 #자연속으로 #자연여행 #자연좋은곳 #자연환경 #지질공원 #지질명소,DC060,P331,35.2503324603387,129.056142876022,LC004,"WT001, WT002, WT004","VW001, VW002, VW003, VW004, VW006","AC001, AC004, AC005"
